timestamp,user,source_ip,action,status,session_duration,bytes_transferred,failed_attempts,privilege_level,is_anomaly
2026-01-20 23:25:26,user2,10.0.0.51,user_create,success,6988,2973006,0,3,1
2026-01-23 09:05:26,admin,192.168.1.102,config_read,success,3518,41142,0,1,0
2026-01-23 21:31:26,administrator,173.151.197.94,login_failed,failed,0,0,10,0,1
2026-01-21 14:35:26,admin,192.168.1.101,config_read,success,3047,18771,0,1,0
2026-01-23 02:25:26,webadmin,10.0.0.51,user_create,success,5592,4822751,0,3,1
2026-01-25 00:25:26,dbadmin,10.0.0.51,admin_access,success,6733,4174942,0,3,1
2026-01-22 16:20:26,webadmin,192.168.1.101,logout,success,622,77917,0,1,0
2026-01-22 22:32:26,user2,10.0.0.51,privilege_escalation,success,1093,33756,1,3,1
2026-01-26 04:31:26,unknown,63.235.239.236,login_failed,failed,0,0,39,0,1
2026-01-22 22:40:26,user2,192.168.1.100,service_start,success,1461,86179,0,1,0
2026-01-21 21:11:26,user2,10.0.0.50,privilege_escalation,success,718,25923,1,3,1
2026-01-21 11:55:26,admin,10.0.0.50,logout,success,576,44872,0,1,0
2026-01-21 22:51:26,dbadmin,192.168.1.102,data_transfer,success,26486,20463128,0,2,1
2026-01-21 11:05:26,user2,192.168.1.100,config_read,success,2425,13219,0,2,0
2026-01-26 06:23:26,administrator,67.250.152.254,login_failed,failed,0,0,46,0,1
2026-01-22 17:17:26,user2,192.168.1.101,privilege_escalation,success,1653,49220,1,3,1
2026-01-23 13:20:26,dbadmin,10.0.0.50,config_read,success,1714,79768,0,1,0
2026-01-21 07:40:26,webadmin,10.0.0.51,login_success,success,433,28712,0,1,0
2026-01-21 17:15:26,dbadmin,192.168.1.100,logout,success,3033,51072,0,1,0
2026-01-23 07:45:26,webadmin,10.0.0.51,logout,success,2159,70463,0,1,0
2026-01-21 07:00:26,user1,192.168.1.100,login_success,success,1609,53638,0,2,0
2026-01-22 09:30:26,admin,192.168.1.102,config_read,success,2670,24284,0,1,0
2026-01-22 09:20:26,user2,192.168.1.100,logout,success,3531,96804,0,2,0
2026-01-23 12:55:26,dbadmin,192.168.1.101,file_access,success,2983,23439,0,1,0
2026-01-22 23:15:26,admin,10.0.0.51,file_access,success,703,46671,0,1,0
2026-01-23 15:25:26,admin,10.0.0.51,login_success,success,3189,72386,0,1,0
2026-01-23 06:25:26,admin,10.0.0.51,service_start,success,1130,61128,0,1,0
2026-01-21 08:20:26,user1,192.168.1.101,file_access,success,3437,38131,0,1,0
2026-01-21 02:50:26,webadmin,10.0.0.51,login_success,success,3387,86314,0,1,0
2026-01-21 11:00:26,admin,10.0.0.51,login_success,success,2892,94070,0,1,0
2026-01-22 08:00:26,admin,10.0.0.50,config_read,success,574,83368,0,1,0
2026-01-26 13:59:26,webadmin,192.168.1.102,data_transfer,success,9106,73539547,0,2,1
2026-01-21 15:40:26,admin,192.168.1.102,config_read,success,2086,67017,0,1,0
2026-01-23 05:15:26,user1,10.0.0.50,logout,success,2273,5117,0,1,0
2026-01-22 08:38:26,administrator,146.15.168.122,login_failed,failed,0,0,36,0,1
2026-01-23 13:55:26,user1,192.168.1.102,service_start,success,3433,11335,0,1,0
2026-01-20 23:05:26,user1,10.0.0.51,logout,success,1423,24483,0,1,0
2026-01-24 05:50:26,unknown,122.149.217.84,login_failed,failed,0,0,26,0,1
2026-01-21 01:25:26,dbadmin,10.0.0.50,file_access,success,2015,73082,0,1,0
2026-01-22 12:05:26,dbadmin,192.168.1.102,config_read,success,2367,40901,0,1,0
2026-01-23 04:40:26,admin,192.168.1.102,config_read,success,1533,78789,0,1,0
2026-01-21 19:30:26,webadmin,10.0.0.51,service_start,success,3023,84807,0,1,0
2026-01-21 23:40:26,admin,10.0.0.51,service_start,success,341,28420,0,1,0
2026-01-23 12:35:26,admin,10.0.0.50,logout,success,3050,60821,0,1,0
2026-01-22 22:00:26,admin,192.168.1.100,file_access,success,1011,35773,0,1,0
2026-01-23 02:20:26,webadmin,10.0.0.50,logout,success,2072,20991,0,1,0
2026-01-23 11:25:26,webadmin,192.168.1.102,service_start,success,1735,42258,0,2,0
2026-01-27 03:25:26,dbadmin,192.168.1.100,admin_access,success,6451,2096246,0,3,1
2026-01-21 20:15:26,dbadmin,10.0.0.51,config_read,success,2410,82871,0,1,0
2026-01-23 01:15:26,admin,192.168.1.102,logout,success,1582,68712,0,1,0
2026-01-21 23:10:26,dbadmin,10.0.0.51,file_access,success,3141,45738,0,1,0
2026-01-22 08:55:26,webadmin,10.0.0.50,logout,success,1057,14428,0,1,0
2026-01-21 10:55:26,user1,10.0.0.50,logout,success,2120,6287,0,1,0
2026-01-23 16:05:26,admin,10.0.0.50,login_success,success,3368,90037,0,2,0
2026-01-23 03:45:26,user1,10.0.0.50,service_start,success,1997,42328,0,1,0
2026-01-23 00:25:26,webadmin,10.0.0.50,admin_access,success,4975,4028434,0,3,1
2026-01-22 20:15:26,user1,10.0.0.50,service_start,success,2429,47092,0,1,0
2026-01-24 23:25:26,user1,192.168.1.101,config_change,success,5931,2152131,0,3,1
2026-01-22 15:05:26,admin,192.168.1.101,login_success,success,2680,87795,0,1,0
2026-01-21 10:40:26,dbadmin,192.168.1.102,service_start,success,284,46587,0,1,0
2026-01-21 10:35:26,user1,192.168.1.102,config_read,success,3431,7469,0,2,0
2026-01-23 10:25:26,user2,10.0.0.51,logout,success,863,67025,0,1,0
2026-01-27 22:18:26,user1,10.0.0.51,data_transfer,success,10133,24242373,0,2,1
2026-01-23 12:00:26,user2,192.168.1.102,logout,success,2181,34340,0,1,0
2026-01-23 05:20:26,user2,10.0.0.51,service_start,success,2660,65619,0,1,0
2026-01-22 03:25:26,admin,192.168.1.101,login_success,success,2162,69619,0,1,0
2026-01-22 13:00:26,admin,10.0.0.51,service_start,success,1734,77637,0,2,0
2026-01-22 01:30:26,user2,10.0.0.50,config_read,success,200,38650,0,1,0
2026-01-21 13:55:26,admin,10.0.0.50,logout,success,3522,82244,0,1,0
2026-01-21 08:40:26,user2,192.168.1.102,logout,success,1391,95456,0,1,0
2026-01-26 22:25:26,admin,192.168.1.102,config_change,success,3601,3159786,0,3,1
2026-01-23 01:05:26,dbadmin,192.168.1.101,file_access,success,2897,93772,0,1,0
2026-01-21 10:20:26,dbadmin,192.168.1.102,login_success,success,818,25818,0,1,0
2026-01-24 11:14:26,user2,192.168.1.102,privilege_escalation,success,1221,46863,2,3,1
2026-01-21 14:50:26,user2,10.0.0.50,logout,success,501,77908,0,1,0
2026-01-23 01:10:26,webadmin,192.168.1.102,service_start,success,1736,67732,0,1,0
2026-01-21 21:40:26,admin,192.168.1.100,logout,success,775,27289,0,1,0
2026-01-21 22:50:26,user1,10.0.0.50,logout,success,434,27916,0,1,0
2026-01-22 07:45:26,user2,10.0.0.50,config_read,success,2385,4754,0,1,0
2026-01-21 08:35:26,dbadmin,192.168.1.101,logout,success,2205,74553,0,1,0
2026-01-21 13:40:26,user1,192.168.1.100,file_access,success,3306,29865,0,1,0
2026-01-21 15:15:26,webadmin,192.168.1.100,logout,success,3088,90563,0,1,0
2026-01-22 10:55:26,admin,192.168.1.100,logout,success,1025,51669,0,1,0
2026-01-21 18:55:26,webadmin,192.168.1.100,config_read,success,1253,87206,0,1,0
2026-01-22 09:00:26,user2,10.0.0.51,service_start,success,1433,29854,0,1,0
2026-01-25 22:36:26,user2,10.0.0.51,data_transfer,success,15777,87933150,0,2,1
2026-01-23 14:10:26,user1,192.168.1.100,config_read,success,1172,34455,0,1,0
2026-01-22 18:42:26,user2,192.168.1.102,data_transfer,success,13263,19929645,0,2,1
2026-01-24 06:52:26,administrator,132.173.90.28,login_failed,failed,0,0,36,0,1
2026-01-26 03:25:26,webadmin,10.0.0.50,admin_access,success,2919,2990272,0,3,1
2026-01-21 09:10:26,user2,192.168.1.102,config_read,success,1088,88505,0,1,0
2026-01-23 03:30:26,webadmin,192.168.1.100,login_success,success,3549,14050,0,1,0
2026-01-22 07:55:26,dbadmin,192.168.1.100,config_read,success,1194,89199,0,1,0
2026-01-23 15:45:26,user1,10.0.0.51,file_access,success,2064,65093,0,1,0
2026-01-23 14:35:26,user1,10.0.0.50,file_access,success,2452,36303,0,1,0
2026-01-23 11:40:26,user2,192.168.1.102,service_start,success,1387,7644,0,1,0
2026-01-26 01:27:26,webadmin,192.168.1.101,data_transfer,success,11307,84007274,0,2,1
2026-01-21 16:40:26,user1,192.168.1.100,file_access,success,2727,97443,0,1,0
2026-01-23 03:50:26,dbadmin,192.168.1.102,logout,success,1884,51445,0,1,0
2026-01-22 14:06:26,user2,10.0.0.50,data_transfer,success,3872,64062018,0,2,1
2026-01-23 13:05:26,dbadmin,192.168.1.102,config_read,success,1014,67798,0,1,0
2026-01-27 19:28:26,unknown,112.129.246.89,login_failed,failed,0,0,6,0,1
2026-01-27 22:09:26,user1,192.168.1.100,data_transfer,success,21176,47221001,0,2,1
2026-01-23 02:25:26,dbadmin,192.168.1.102,logout,success,2540,7614,0,1,0
2026-01-21 03:25:26,webadmin,192.168.1.102,admin_access,success,6802,1444131,0,3,1
2026-01-23 13:45:26,dbadmin,192.168.1.100,service_start,success,696,83956,0,1,0
2026-01-22 06:35:26,dbadmin,192.168.1.102,service_start,success,458,65027,0,1,0
2026-01-23 09:19:26,user1,10.0.0.51,privilege_escalation,success,612,36334,1,3,1
2026-01-22 16:50:26,user1,10.0.0.50,service_start,success,1949,18858,0,1,0
2026-01-21 20:40:26,user1,10.0.0.50,file_access,success,408,83879,0,1,0
2026-01-22 03:04:26,unknown,162.247.31.52,login_failed,failed,0,0,29,0,1
2026-01-22 11:10:26,dbadmin,10.0.0.50,file_access,success,670,68263,0,1,0
2026-01-22 15:45:26,webadmin,192.168.1.100,service_start,success,78,45363,0,1,0
2026-01-21 07:45:26,admin,192.168.1.102,config_read,success,3413,5158,0,1,0
2026-01-23 08:00:26,webadmin,192.168.1.102,login_success,success,2737,93420,0,1,0
2026-01-21 17:45:26,user2,10.0.0.50,config_read,success,1393,42844,0,1,0
2026-01-21 01:25:26,user1,192.168.1.101,admin_access,success,2715,1083510,0,3,1
2026-01-23 01:00:26,webadmin,10.0.0.50,service_start,success,3386,25532,0,1,0
2026-01-23 06:20:26,user2,192.168.1.100,login_success,success,2277,5017,0,1,0
2026-01-22 05:30:26,user1,192.168.1.102,config_read,success,2353,74294,0,1,0
2026-01-25 03:44:26,user1,10.0.0.50,privilege_escalation,success,1192,44255,1,3,1
2026-01-22 02:02:26,root,238.108.4.93,login_failed,failed,0,0,27,0,1
2026-01-21 17:50:26,user1,192.168.1.102,logout,success,884,83856,0,1,0
2026-01-23 15:50:26,admin,192.168.1.102,service_start,success,202,96432,0,1,0
2026-01-23 06:45:26,user2,192.168.1.101,login_success,success,1074,11103,0,2,0
2026-01-22 00:50:26,admin,192.168.1.100,config_read,success,3196,28723,0,1,0
2026-01-23 04:25:26,dbadmin,192.168.1.100,login_success,success,1095,20581,0,1,0
2026-01-22 08:35:26,webadmin,192.168.1.101,service_start,success,247,34848,0,1,0
2026-01-22 02:25:26,dbadmin,10.0.0.51,user_create,success,5544,1464795,0,3,1
2026-01-23 09:30:26,admin,192.168.1.101,file_access,success,443,52759,0,1,0
2026-01-22 04:15:26,user1,192.168.1.102,service_start,success,132,79222,0,1,0
2026-01-21 19:55:26,user2,192.168.1.102,logout,success,2066,45569,0,1,0
2026-01-23 12:25:26,user2,10.0.0.51,service_start,success,3474,1570,0,1,0
2026-01-23 02:40:26,admin,192.168.1.101,config_read,success,3448,54459,0,1,0
2026-01-23 03:05:26,user2,192.168.1.101,logout,success,2139,31881,0,1,0
2026-01-21 21:55:26,user2,192.168.1.101,service_start,success,2194,2560,0,1,0
2026-01-22 05:45:26,dbadmin,192.168.1.100,file_access,success,556,71331,0,1,0
2026-01-22 06:25:26,webadmin,192.168.1.100,file_access,success,3516,8788,0,1,0
2026-01-21 17:05:26,user1,192.168.1.102,file_access,success,3170,17371,0,1,0
2026-01-21 18:56:26,user2,192.168.1.100,privilege_escalation,success,605,37088,1,3,1
2026-01-24 04:13:26,root,122.237.181.55,login_failed,failed,0,0,41,0,1
2026-01-22 13:45:26,admin,192.168.1.102,file_access,success,3006,22778,0,1,0
2026-01-22 03:20:26,dbadmin,10.0.0.50,logout,success,2560,43828,0,1,0
2026-01-22 16:30:26,webadmin,192.168.1.102,logout,success,1164,29669,0,1,0
2026-01-23 03:40:26,admin,10.0.0.50,config_read,success,2290,54312,0,1,0
2026-01-25 19:21:26,user2,192.168.1.102,privilege_escalation,success,850,19622,2,3,1
2026-01-23 12:20:26,user2,192.168.1.101,data_transfer,success,22139,50966411,0,2,1
2026-01-25 12:03:26,dbadmin,192.168.1.102,data_transfer,success,14505,71912105,0,2,1
2026-01-23 02:00:26,user1,10.0.0.51,config_read,success,521,3179,0,1,0
2026-01-25 23:25:26,dbadmin,192.168.1.100,config_change,success,2777,3968282,0,3,1
2026-01-26 11:47:26,root,195.186.27.208,login_failed,failed,0,0,19,0,1
2026-01-23 04:10:26,user1,192.168.1.100,service_start,success,3226,17835,0,1,0
2026-01-21 11:53:26,unknown,133.160.214.248,login_failed,failed,0,0,10,0,1
2026-01-22 20:45:26,dbadmin,10.0.0.51,file_access,success,1554,57071,0,1,0
2026-01-23 20:31:26,user1,10.0.0.50,privilege_escalation,success,1031,12235,2,3,1
2026-01-22 22:30:26,user1,192.168.1.100,service_start,success,457,32881,0,1,0
2026-01-23 16:40:26,webadmin,192.168.1.102,service_start,success,3349,78475,0,2,0
2026-01-21 05:30:26,admin,10.0.0.51,file_access,success,3150,48280,0,1,0
2026-01-21 18:35:26,dbadmin,10.0.0.51,service_start,success,1032,46648,0,1,0
2026-01-23 08:35:26,user2,10.0.0.50,file_access,success,1592,9328,0,1,0
2026-01-21 11:40:26,user2,192.168.1.102,file_access,success,2661,88487,0,1,0
2026-01-22 18:05:26,webadmin,192.168.1.102,file_access,success,3006,10569,0,1,0
2026-01-21 01:20:26,admin,192.168.1.100,service_start,success,246,52663,0,1,0
2026-01-22 19:25:26,user2,192.168.1.102,file_access,success,2944,26518,0,1,0
2026-01-21 12:35:26,user1,192.168.1.100,service_start,success,3509,56176,0,1,0
2026-01-23 04:55:26,admin,192.168.1.100,logout,success,1657,99505,0,1,0
2026-01-26 03:25:26,dbadmin,192.168.1.100,admin_access,success,5013,2288220,0,3,1
2026-01-22 03:25:26,admin,10.0.0.50,user_create,success,2230,2435657,0,3,1
2026-01-26 06:46:26,root,212.150.112.247,login_failed,failed,0,0,15,0,1
2026-01-26 22:56:26,user2,192.168.1.101,data_transfer,success,15670,85616014,0,2,1
2026-01-23 11:30:26,user2,10.0.0.51,logout,success,1534,38228,0,1,0
2026-01-21 06:20:26,webadmin,10.0.0.50,service_start,success,3201,90339,0,1,0
2026-01-22 21:20:26,webadmin,192.168.1.100,logout,success,530,40129,0,1,0
2026-01-21 18:25:26,admin,192.168.1.100,config_read,success,1478,51106,0,1,0
2026-01-23 12:15:26,admin,192.168.1.101,service_start,success,2004,26613,0,1,0
2026-01-22 22:15:26,webadmin,10.0.0.50,login_success,success,415,61948,0,1,0
2026-01-23 07:55:26,admin,192.168.1.100,config_read,success,2936,1136,0,1,0
2026-01-22 12:45:26,dbadmin,192.168.1.101,config_read,success,2263,86751,0,1,0
2026-01-22 20:30:26,webadmin,10.0.0.51,file_access,success,1136,62202,0,1,0
2026-01-25 01:25:26,dbadmin,192.168.1.101,config_change,success,1994,2539660,0,3,1
2026-01-21 15:35:26,webadmin,192.168.1.100,logout,success,810,68298,0,1,0
2026-01-22 07:05:26,webadmin,10.0.0.51,service_start,success,1309,58866,0,1,0
2026-01-23 16:35:26,user2,192.168.1.100,file_access,success,2291,62413,0,1,0
2026-01-22 07:30:26,webadmin,10.0.0.51,config_read,success,1987,99605,0,1,0
2026-01-23 14:15:26,dbadmin,192.168.1.100,logout,success,1354,39862,0,1,0
2026-01-21 14:37:26,unknown,234.3.137.60,login_failed,failed,0,0,16,0,1
2026-01-21 16:30:26,webadmin,192.168.1.100,file_access,success,2795,74543,0,2,0
2026-01-20 22:45:26,webadmin,10.0.0.50,login_success,success,534,26658,0,1,0
2026-01-23 14:25:26,webadmin,192.168.1.101,config_read,success,1803,81072,0,1,0
2026-01-23 03:55:26,dbadmin,192.168.1.102,config_read,success,961,57184,0,1,0
2026-01-25 08:30:26,dbadmin,192.168.1.101,data_transfer,success,19049,43059070,0,2,1
2026-01-23 01:25:26,user2,192.168.1.100,file_access,success,2825,54521,0,2,0
2026-01-23 11:55:26,webadmin,192.168.1.101,file_access,success,2644,99371,0,2,0
2026-01-22 19:55:26,admin,10.0.0.50,file_access,success,2301,16038,0,1,0
2026-01-23 10:50:26,admin,192.168.1.100,file_access,success,2785,13226,0,1,0
2026-01-23 07:20:26,user2,10.0.0.50,service_start,success,3338,8296,0,1,0
2026-01-21 06:35:26,dbadmin,10.0.0.50,config_read,success,954,43344,0,1,0
2026-01-21 18:11:26,root,181.44.26.175,login_failed,failed,0,0,38,0,1
2026-01-23 11:00:26,dbadmin,192.168.1.101,config_read,success,1034,44395,0,1,0
2026-01-22 22:10:26,dbadmin,192.168.1.101,file_access,success,1111,56621,0,1,0
2026-01-22 08:15:26,dbadmin,10.0.0.50,logout,success,2709,11805,0,1,0
2026-01-22 16:15:26,admin,192.168.1.101,config_read,success,164,52649,0,1,0
2026-01-21 02:20:26,user2,192.168.1.100,login_success,success,2795,71091,0,1,0
2026-01-21 01:05:26,admin,192.168.1.100,file_access,success,1721,88092,0,1,0
2026-01-23 15:20:26,dbadmin,10.0.0.50,config_read,success,396,43933,0,1,0
2026-01-24 13:49:26,root,208.227.30.202,login_failed,failed,0,0,42,0,1
2026-01-21 15:05:26,dbadmin,10.0.0.51,logout,success,401,62396,0,1,0
2026-01-21 09:35:26,user1,10.0.0.50,logout,success,424,5621,0,1,0
2026-01-21 00:40:26,user2,192.168.1.102,login_success,success,377,4748,0,1,0
2026-01-21 03:25:26,user1,10.0.0.51,config_change,success,3060,2768693,0,3,1
2026-01-21 17:35:26,user1,10.0.0.51,config_read,success,998,98659,0,1,0
2026-01-22 15:10:26,user2,192.168.1.102,service_start,success,421,25000,0,1,0
2026-01-23 14:45:26,dbadmin,192.168.1.101,service_start,success,2103,84494,0,2,0
2026-01-22 05:55:26,dbadmin,192.168.1.101,file_access,success,1828,29380,0,1,0
2026-01-21 22:25:26,dbadmin,10.0.0.50,service_start,success,1015,40063,0,1,0
2026-01-22 09:15:26,dbadmin,10.0.0.50,file_access,success,458,31254,0,1,0
2026-01-23 06:35:26,user2,192.168.1.101,login_success,success,390,68087,0,1,0
2026-01-22 07:00:26,user1,10.0.0.51,service_start,success,711,6978,0,2,0
2026-01-22 23:45:26,user2,10.0.0.51,config_read,success,2563,79915,0,1,0
2026-01-22 15:55:26,webadmin,192.168.1.101,service_start,success,3381,82348,0,1,0
2026-01-21 09:55:26,user1,10.0.0.50,login_success,success,2252,4596,0,1,0
2026-01-21 03:35:26,dbadmin,10.0.0.51,login_success,success,2371,20508,0,1,0
2026-01-22 13:40:26,user2,10.0.0.50,login_success,success,340,24383,0,1,0
2026-01-23 04:20:26,user2,192.168.1.101,file_access,success,3310,47289,0,1,0
2026-01-21 09:05:26,user2,192.168.1.102,config_read,success,731,76697,0,1,0
2026-01-26 11:11:26,user1,192.168.1.101,privilege_escalation,success,595,7159,1,3,1
2026-01-22 17:45:26,dbadmin,10.0.0.51,file_access,success,3218,24173,0,1,0
2026-01-23 14:32:26,unknown,248.108.115.103,login_failed,failed,0,0,46,0,1
2026-01-22 04:09:26,user1,192.168.1.102,privilege_escalation,success,1470,33706,1,3,1
2026-01-21 03:45:26,user2,10.0.0.50,config_read,success,429,18019,0,1,0
2026-01-23 18:04:26,unknown,214.104.151.192,login_failed,failed,0,0,7,0,1
2026-01-20 23:35:26,admin,10.0.0.51,config_read,success,124,49984,0,2,0
2026-01-21 11:25:26,user1,10.0.0.50,login_success,success,1832,83985,0,1,0
2026-01-21 01:45:26,dbadmin,10.0.0.50,login_success,success,2109,32616,0,1,0
2026-01-22 15:25:26,admin,192.168.1.102,service_start,success,951,97038,0,1,0
2026-01-22 06:00:26,user1,10.0.0.51,logout,success,2504,54352,0,1,0
2026-01-21 14:00:26,admin,192.168.1.102,file_access,success,1850,75055,0,1,0
2026-01-23 14:00:26,user1,192.168.1.102,service_start,success,3243,80675,0,1,0
2026-01-21 16:25:26,admin,192.168.1.101,config_read,success,3217,95457,0,1,0
2026-01-23 16:20:26,user1,10.0.0.51,config_read,success,251,91610,0,1,0
2026-01-21 02:45:26,admin,10.0.0.51,file_access,success,759,55240,0,1,0
2026-01-22 22:25:26,user1,192.168.1.100,config_change,success,3877,2785221,0,3,1
2026-01-22 02:30:26,webadmin,192.168.1.100,config_read,success,2526,34755,0,1,0
2026-01-23 12:45:26,dbadmin,10.0.0.50,file_access,success,3287,4255,0,2,0
2026-01-23 10:20:26,dbadmin,10.0.0.51,logout,success,2508,94583,0,1,0
2026-01-23 10:45:26,user1,192.168.1.101,service_start,success,430,5886,0,1,0
2026-01-21 23:00:26,admin,10.0.0.50,logout,success,897,62272,0,2,0
2026-01-23 08:50:26,webadmin,192.168.1.100,config_read,success,891,94500,0,1,0
2026-01-21 19:20:26,user1,10.0.0.50,config_read,success,734,2007,0,1,0
2026-01-23 10:55:26,admin,10.0.0.51,service_start,success,3509,66133,0,1,0
2026-01-22 12:50:26,admin,10.0.0.51,file_access,success,1775,46096,0,1,0
2026-01-22 12:20:26,user1,192.168.1.102,file_access,success,1620,56426,0,1,0
2026-01-26 02:50:26,user1,10.0.0.50,privilege_escalation,success,675,17940,2,3,1
2026-01-24 02:03:26,root,102.93.197.73,login_failed,failed,0,0,6,0,1
2026-01-26 03:25:26,user1,10.0.0.51,admin_access,success,5164,4652092,0,3,1
2026-01-21 20:50:26,admin,10.0.0.50,service_start,success,1823,9712,0,1,0
2026-01-21 15:10:26,user2,192.168.1.101,service_start,success,1832,48924,0,1,0
2026-01-21 11:50:26,webadmin,192.168.1.100,login_success,success,3128,65484,0,1,0
2026-01-22 20:40:26,user1,192.168.1.101,service_start,success,1071,9244,0,1,0
2026-01-23 11:10:26,admin,10.0.0.51,config_read,success,464,26183,0,1,0
2026-01-22 07:50:26,admin,192.168.1.102,file_access,success,82,52612,0,1,0
2026-01-23 08:55:26,user1,192.168.1.100,config_read,success,1408,62744,0,1,0
2026-01-22 14:05:26,admin,192.168.1.102,config_read,success,1822,12240,0,1,0
2026-01-23 15:29:26,root,191.234.182.170,login_failed,failed,0,0,25,0,1
2026-01-23 14:40:26,admin,192.168.1.100,config_read,success,1473,38842,0,1,0
2026-01-21 07:10:26,dbadmin,10.0.0.50,config_read,success,1091,10337,0,1,0
2026-01-22 21:30:26,webadmin,10.0.0.51,file_access,success,3144,30796,0,2,0
2026-01-22 06:50:26,user2,192.168.1.100,service_start,success,3513,7979,0,1,0
2026-01-20 22:30:26,user2,192.168.1.102,file_access,success,2195,45131,0,1,0
2026-01-21 01:16:26,user1,192.168.1.102,data_transfer,success,19681,45284715,0,2,1
2026-01-21 16:03:26,user2,192.168.1.100,privilege_escalation,success,452,9603,2,3,1
2026-01-22 21:10:26,admin,192.168.1.102,logout,success,487,6571,0,1,0
2026-01-21 05:05:26,admin,10.0.0.50,logout,success,1709,27092,0,2,0
2026-01-21 15:30:26,user2,192.168.1.102,logout,success,114,24150,0,2,0
2026-01-21 01:15:26,webadmin,10.0.0.50,logout,success,257,90045,0,1,0
2026-01-23 15:00:26,admin,192.168.1.102,logout,success,446,15079,0,1,0
2026-01-22 16:45:26,user1,10.0.0.50,file_access,success,3560,91486,0,1,0
2026-01-22 10:00:26,user1,10.0.0.50,file_access,success,2034,20675,0,1,0
2026-01-22 12:15:26,admin,10.0.0.51,config_read,success,729,57481,0,1,0
2026-01-22 04:55:26,user2,10.0.0.51,file_access,success,2013,98033,0,1,0
2026-01-21 06:00:26,user1,10.0.0.50,login_success,success,3205,83873,0,1,0
2026-01-22 02:40:26,user1,192.168.1.102,config_read,success,1637,33117,0,1,0
2026-01-22 22:25:26,user1,10.0.0.51,user_create,success,1928,2046064,0,3,1
2026-01-22 21:25:26,dbadmin,192.168.1.102,login_success,success,2739,24478,0,1,0
2026-01-22 03:10:26,user1,192.168.1.102,service_start,success,2488,46113,0,1,0
2026-01-23 15:05:26,admin,192.168.1.102,config_read,success,1338,13100,0,1,0
2026-01-21 18:30:26,dbadmin,192.168.1.102,config_read,success,1259,42873,0,1,0
2026-01-20 23:30:26,webadmin,192.168.1.101,login_success,success,823,40099,0,1,0
2026-01-22 00:40:26,webadmin,192.168.1.100,file_access,success,1407,30165,0,2,0
2026-01-23 00:25:26,admin,10.0.0.50,file_access,success,1335,32279,0,1,0
2026-01-22 06:40:26,user1,10.0.0.51,config_read,success,2457,77295,0,1,0
2026-01-21 21:10:26,user2,192.168.1.102,login_success,success,2508,40499,0,2,0
2026-01-21 12:15:26,user2,192.168.1.102,config_read,success,1743,78834,0,2,0
2026-01-27 01:54:26,administrator,197.117.221.167,login_failed,failed,0,0,38,0,1
2026-01-21 11:32:26,user1,192.168.1.101,privilege_escalation,success,922,25225,1,3,1
2026-01-23 04:15:26,user1,192.168.1.102,login_success,success,899,44526,0,1,0
2026-01-23 16:26:26,administrator,201.103.223.186,login_failed,failed,0,0,25,0,1
2026-01-22 14:45:26,admin,192.168.1.102,logout,success,879,89668,0,1,0
2026-01-24 20:07:26,user1,192.168.1.102,privilege_escalation,success,1548,33311,1,3,1
2026-01-22 16:25:26,dbadmin,192.168.1.102,service_start,success,2561,61058,0,1,0
2026-01-26 03:29:26,unknown,147.148.100.163,login_failed,failed,0,0,36,0,1
2026-01-21 18:40:26,webadmin,10.0.0.51,file_access,success,2805,2591,0,1,0
2026-01-22 21:35:26,dbadmin,192.168.1.102,login_success,success,3583,55040,0,1,0
2026-01-26 23:25:26,user1,10.0.0.50,user_create,success,5592,692458,0,3,1
2026-01-22 21:15:26,user2,10.0.0.51,file_access,success,2284,49695,0,2,0
2026-01-23 07:35:26,user2,10.0.0.51,service_start,success,862,13356,0,1,0
2026-01-21 14:10:26,user2,10.0.0.50,service_start,success,224,87925,0,1,0
2026-01-23 15:35:26,dbadmin,192.168.1.100,config_read,success,3403,83806,0,1,0
2026-01-23 08:40:26,admin,192.168.1.102,file_access,success,2437,9640,0,1,0
2026-01-22 14:00:26,dbadmin,192.168.1.100,login_success,success,2427,7816,0,1,0
2026-01-23 07:10:26,dbadmin,192.168.1.101,logout,success,122,11751,0,1,0
2026-01-22 16:55:26,dbadmin,192.168.1.100,file_access,success,2667,48775,0,1,0
2026-01-21 03:15:26,user1,192.168.1.100,service_start,success,744,3368,0,1,0
2026-01-22 13:55:26,dbadmin,192.168.1.102,service_start,success,457,51085,0,1,0
2026-01-22 21:05:26,webadmin,10.0.0.50,file_access,success,692,20008,0,1,0
2026-01-22 22:25:26,user2,192.168.1.101,user_create,success,2812,3457498,0,3,1
2026-01-23 12:40:26,dbadmin,192.168.1.101,login_success,success,434,73762,0,1,0
2026-01-21 19:25:26,user1,192.168.1.100,logout,success,1495,99875,0,1,0
2026-01-21 00:10:26,dbadmin,10.0.0.51,file_access,success,923,55268,0,1,0
2026-01-22 00:30:26,webadmin,10.0.0.51,login_success,success,3351,70569,0,2,0
2026-01-22 12:40:26,dbadmin,192.168.1.100,config_read,success,1309,47037,0,1,0
2026-01-21 11:45:26,webadmin,192.168.1.100,service_start,success,537,10446,0,1,0
2026-01-21 21:25:26,admin,10.0.0.51,service_start,success,977,53326,0,1,0
2026-01-27 15:07:26,user1,192.168.1.101,privilege_escalation,success,1513,32281,1,3,1
2026-01-21 14:20:26,webadmin,192.168.1.102,service_start,success,1368,32419,0,1,0
